content_id,timestamp,text,platform,content_type,language_form,text_category,emoji_used,ai_flagged,user_reported,native_reviewer_offensive,escalation_source,time_to_action_hours,crisis_period
C8362,13-03-2025 14:56,sobai jane eta ki #8361,Facebook,Comment,Romanized,Social,0,0,0,0,None,2,Protest
C8363,23-05-2025 14:59,lokjon bujhte parbe na #8362,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,21,Election
C8364,23-01-2025 16:21,eta khub bhalo kotha #8363,Facebook,Comment,Romanized,Meme,1,0,0,0,None,17,Normal
C8365,05-01-2025 00:14,sobai jane eta ki #8364,Facebook,Post,Romanized,Meme,0,0,0,0,None,1,Normal
C8366,01-04-2025 06:07,bujhle bhalo #8365,Instagram,Ad,Romanized,Social,0,0,0,0,None,15,Election
C8367,30-01-2025 10:43,bujhle bhalo #8366,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,9,Normal
C8368,31-03-2025 04:59,ei desher obostha dekho 🙂 #8367,Facebook,Comment,Romanized,Social,0,0,0,0,None,6,Election
C8369,21-02-2025 13:32,eta khub bhalo kotha #8368,Facebook,Comment,Romanized,Social,1,0,0,0,None,2,Normal
C8370,16-02-2025 10:57,eta khub bhalo kotha #8369,Facebook,Post,Romanized,Social,0,0,0,0,None,20,Normal
C8371,11-06-2025 04:40,eta khub bhalo kotha 😡 #8370,Instagram,Comment,Romanized,Political,0,0,0,1,Trusted Partner,103,Election
C8372,09-03-2025 04:40,eta khub bhalo kotha 🙏 #8371,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C8373,20-02-2025 03:38,eta khub bhalo kotha 😏 #8372,Instagram,Comment,Romanized,Social,0,0,0,0,None,16,Protest
C8374,10-02-2025 01:42,ei desher obostha dekho #8373,Facebook,Post,Romanized,Social,0,0,0,0,None,14,Normal
C8375,01-05-2025 19:10,kichu bolar nei #8374,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,24,Normal
C8376,31-03-2025 08:27,eta khub bhalo kotha #8375,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,21,Normal
C8377,10-01-2025 19:58,kichu bolar nei 🙂 #8376,Instagram,Comment,Romanized,Meme,1,0,0,0,None,16,Election
C8378,04-01-2025 02:47,kichu bolar nei 🔥 #8377,Facebook,Comment,Romanized,Political,1,1,0,1,None,11,Normal
C8379,01-06-2025 04:28,lokjon bujhte parbe na 🤡 #8378,Instagram,Comment,Romanized,Social,0,0,0,0,None,17,Election
C8380,18-06-2025 07:19,kichu bolar nei #8379,Facebook,Ad,Romanized,Social,0,0,0,0,None,22,Normal
C8381,01-01-2025 10:06,lokjon bujhte parbe na #8380,Facebook,Comment,Romanized,Social,1,0,0,0,None,22,Normal
C8382,25-02-2025 00:41,ajkal onek kichu cholche #8381,Facebook,Post,Romanized,Social,1,0,0,0,None,10,Normal
C8383,22-02-2025 10:10,bujhle bhalo #8382,Facebook,Ad,Romanized,Neutral,1,0,0,0,None,23,Protest
C8384,29-01-2025 15:54,bujhle bhalo #8383,Instagram,Comment,Romanized,Political,0,0,0,0,None,24,Normal
C8385,12-02-2025 06:12,bujhle bhalo #8384,Facebook,Ad,Romanized,Political,0,0,0,0,None,24,Normal
C8386,09-03-2025 00:49,ajkal onek kichu cholche #8385,Facebook,Comment,Romanized,Social,0,0,0,0,None,7,Normal
C8387,27-06-2025 22:32,lokjon bujhte parbe na 🙂 #8386,Instagram,Comment,Romanized,Social,0,0,0,0,None,9,Normal
C8388,05-04-2025 20:13,ajkal onek kichu cholche #8387,Facebook,Comment,Romanized,Political,1,0,0,0,None,18,Normal
C8389,28-06-2025 00:13,kichu bolar nei 😡 #8388,Facebook,Post,Romanized,Social,0,0,0,0,None,4,Protest
C8390,12-06-2025 17:53,eta khub bhalo kotha #8389,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,14,Normal
C8391,05-03-2025 15:05,bujhle bhalo #8390,Facebook,Comment,Romanized,Meme,1,0,0,0,None,17,Election
C8392,09-04-2025 00:45,kichu bolar nei 🤡 #8391,Facebook,Post,Romanized,Social,1,0,0,0,None,4,Protest
C8393,18-04-2025 14:17,kichu bolar nei #8392,Facebook,Post,Romanized,Political,0,1,0,1,None,9,Normal
C8394,26-05-2025 20:02,bujhle bhalo #8393,Facebook,Post,Romanized,Meme,0,1,0,1,None,7,Normal
C8395,13-04-2025 11:27,ajkal onek kichu cholche #8394,Instagram,Post,Romanized,Meme,1,0,0,0,None,6,Normal
C8396,22-04-2025 12:45,sobai jane eta ki #8395,Facebook,Comment,Romanized,Social,0,1,0,1,None,8,Election
C8397,05-06-2025 21:53,kichu bolar nei #8396,Instagram,Post,Romanized,Social,1,0,0,0,None,12,Election
C8398,22-01-2025 21:14,bujhle bhalo #8397,Facebook,Ad,Romanized,Social,0,0,0,0,None,21,Election
C8399,11-01-2025 17:59,kichu bolar nei 😂 #8398,Instagram,Ad,Romanized,Social,0,0,1,1,None,41,Normal
C8400,28-02-2025 23:11,ei desher obostha dekho 😏 #8399,Facebook,Comment,Romanized,Meme,0,0,0,0,None,19,Protest
C8401,01-05-2025 18:30,eta khub bhalo kotha 🔥 #8400,Facebook,Post,Romanized,Neutral,1,0,0,0,None,8,Normal
C8402,19-01-2025 17:27,kichu bolar nei #8401,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,7,Normal
C8403,06-04-2025 05:10,lokjon bujhte parbe na #8402,Facebook,Comment,Romanized,Social,0,0,0,0,None,5,Normal
C8404,03-01-2025 03:07,sobai jane eta ki #8403,Facebook,Post,Romanized,Meme,1,1,1,1,None,11,Election
C8405,08-02-2025 09:23,ei desher obostha dekho #8404,Facebook,Comment,Romanized,Meme,0,0,0,0,None,3,Election
C8406,17-06-2025 12:15,ajkal onek kichu cholche #8405,Instagram,Ad,Romanized,Neutral,0,0,0,1,None,19,Normal
C8407,11-06-2025 23:22,ajkal onek kichu cholche 🙂 #8406,Facebook,Post,Romanized,Social,0,0,0,0,None,23,Normal
C8408,22-03-2025 08:48,kichu bolar nei #8407,Instagram,Comment,Romanized,Meme,1,0,0,1,None,24,Normal
C8409,07-06-2025 20:57,ei desher obostha dekho #8408,Facebook,Ad,Romanized,Political,0,1,0,1,None,12,Normal
C8410,25-01-2025 08:05,eta khub bhalo kotha #8409,Facebook,Ad,Romanized,Meme,1,0,0,0,None,20,Protest
C8411,11-01-2025 20:05,kichu bolar nei #8410,Instagram,Post,Romanized,Political,1,0,0,0,None,23,Normal
C8412,28-06-2025 12:38,lokjon bujhte parbe na #8411,Facebook,Post,Romanized,Meme,1,0,0,0,None,7,Normal
C8413,26-04-2025 01:24,ei desher obostha dekho 🤡 #8412,Facebook,Comment,Romanized,Political,0,0,0,0,None,13,Election
C8414,10-06-2025 13:43,sobai jane eta ki #8413,Facebook,Post,Romanized,Political,1,0,1,1,Trusted Partner,28,Protest
C8415,18-01-2025 07:54,ei desher obostha dekho 🙏 #8414,Facebook,Post,Romanized,Political,1,0,0,1,None,3,Normal
C8416,25-06-2025 11:31,lokjon bujhte parbe na #8415,Facebook,Post,Romanized,Neutral,0,0,0,0,None,20,Normal
C8417,14-01-2025 03:58,ajkal onek kichu cholche #8416,Facebook,Comment,Romanized,Political,1,0,0,0,None,8,Normal
C8418,14-01-2025 05:19,ei desher obostha dekho #8417,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,7,Normal
C8419,22-02-2025 09:19,lokjon bujhte parbe na 💀 #8418,Instagram,Ad,Romanized,Social,0,0,0,0,None,8,Election
C8420,26-01-2025 14:37,eta khub bhalo kotha #8419,Facebook,Comment,Romanized,Political,1,0,0,0,None,7,Election
C8421,08-04-2025 20:22,ei desher obostha dekho #8420,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,3,Normal
C8422,29-04-2025 11:13,lokjon bujhte parbe na #8421,Facebook,Ad,Romanized,Social,1,0,0,0,None,12,Normal
C8423,04-05-2025 01:34,ei desher obostha dekho #8422,Instagram,Comment,Romanized,Political,1,1,1,1,None,10,Normal
C8424,29-03-2025 05:17,eta khub bhalo kotha 🙏 #8423,Instagram,Comment,Romanized,Social,1,0,0,0,None,15,Normal
C8425,15-05-2025 15:12,eta khub bhalo kotha #8424,Facebook,Post,Romanized,Political,0,0,0,0,None,12,Election
C8426,07-04-2025 10:39,lokjon bujhte parbe na #8425,Facebook,Comment,Romanized,Political,0,0,0,0,None,19,Normal
C8427,30-03-2025 21:37,bujhle bhalo #8426,Facebook,Post,Romanized,Meme,0,0,0,0,None,22,Normal
C8428,23-06-2025 01:04,bujhle bhalo #8427,Facebook,Ad,Romanized,Political,0,0,0,0,None,13,Normal
C8429,02-04-2025 22:52,ajkal onek kichu cholche #8428,Instagram,Comment,Romanized,Meme,0,0,0,0,None,11,Protest
C8430,08-06-2025 14:33,lokjon bujhte parbe na 💀 #8429,Facebook,Post,Romanized,Social,0,0,0,0,None,15,Normal
C8431,25-02-2025 08:11,sobai jane eta ki #8430,Facebook,Comment,Romanized,Social,0,1,1,1,None,8,Normal
C8432,30-04-2025 08:51,bujhle bhalo #8431,Instagram,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C8433,11-03-2025 13:12,ajkal onek kichu cholche #8432,Facebook,Comment,Romanized,Meme,1,1,1,1,None,11,Normal
C8434,06-06-2025 05:20,eta khub bhalo kotha 👀 #8433,Facebook,Comment,Romanized,Meme,0,0,0,0,None,2,Normal
C8435,31-01-2025 19:47,sobai jane eta ki 💀 #8434,Facebook,Post,Romanized,Social,1,0,0,0,None,9,Election
C8436,07-03-2025 02:17,bujhle bhalo #8435,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,16,Election
C8437,30-05-2025 20:51,sobai jane eta ki #8436,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C8438,28-06-2025 20:57,eta khub bhalo kotha #8437,Facebook,Post,Romanized,Social,0,0,0,0,None,7,Election
C8439,21-04-2025 04:04,ajkal onek kichu cholche #8438,Instagram,Comment,Romanized,Political,1,0,0,0,None,24,Election
C8440,24-03-2025 15:06,ei desher obostha dekho #8439,Facebook,Post,Romanized,Political,0,0,0,0,None,5,Normal
C8441,18-05-2025 04:08,ajkal onek kichu cholche 🙏 #8440,Facebook,Comment,Romanized,Political,0,0,0,0,None,14,Normal
C8442,08-05-2025 12:44,eta khub bhalo kotha #8441,Facebook,Comment,Romanized,Political,0,0,0,0,None,9,Normal
C8443,08-02-2025 15:48,kichu bolar nei #8442,Instagram,Comment,Romanized,Political,0,0,0,0,None,21,Election
C8444,07-03-2025 09:00,eta khub bhalo kotha 🤡 #8443,Instagram,Comment,Romanized,Social,1,0,0,0,None,18,Normal
C8445,10-06-2025 07:11,eta khub bhalo kotha #8444,Facebook,Post,Romanized,Neutral,0,0,0,0,None,23,Election
C8446,11-03-2025 17:55,eta khub bhalo kotha #8445,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,19,Normal
C8447,14-05-2025 12:25,kichu bolar nei #8446,Facebook,Post,Romanized,Social,1,1,1,1,None,7,Normal
C8448,24-02-2025 18:26,eta khub bhalo kotha 🔥 #8447,Instagram,Comment,Romanized,Social,0,0,1,1,None,38,Normal
C8449,21-04-2025 18:43,sobai jane eta ki 💀 #8448,Instagram,Comment,Romanized,Social,1,1,0,1,None,9,Normal
C8450,02-05-2025 10:04,lokjon bujhte parbe na #8449,Instagram,Post,Romanized,Political,0,0,0,0,None,11,Normal
C8451,05-04-2025 07:43,kichu bolar nei #8450,Facebook,Post,Romanized,Social,0,0,0,0,None,18,Normal
C8452,15-04-2025 07:20,ajkal onek kichu cholche #8451,Instagram,Ad,Romanized,Political,1,0,0,0,None,15,Normal
C8453,02-05-2025 02:41,bujhle bhalo #8452,Facebook,Post,Romanized,Political,0,0,0,0,None,21,Normal
C8454,08-05-2025 18:19,ajkal onek kichu cholche #8453,Facebook,Post,Romanized,Social,1,0,0,0,None,21,Normal
C8455,16-02-2025 22:19,kichu bolar nei #8454,Facebook,Comment,Romanized,Meme,1,0,0,0,None,1,Normal
C8456,15-05-2025 16:18,sobai jane eta ki 🙏 #8455,Facebook,Post,Romanized,Meme,1,0,0,0,None,5,Election
C8457,08-06-2025 13:56,bujhle bhalo #8456,Facebook,Post,Romanized,Meme,0,0,0,0,None,23,Election
C8458,25-01-2025 12:10,kichu bolar nei 😂 #8457,Facebook,Comment,Romanized,Meme,0,0,0,1,None,10,Protest
C8459,22-05-2025 07:19,eta khub bhalo kotha 😡 #8458,Instagram,Post,Romanized,Social,0,1,1,1,None,6,Normal
C8460,09-04-2025 01:53,eta khub bhalo kotha 😡 #8459,Instagram,Post,Romanized,Meme,0,0,0,0,None,23,Protest
C8461,25-03-2025 16:36,ajkal onek kichu cholche 👀 #8460,Facebook,Comment,Romanized,Neutral,1,1,0,1,None,6,Normal
C8462,22-05-2025 00:57,sobai jane eta ki #8461,Instagram,Ad,Romanized,Social,1,0,0,0,None,10,Election
C8463,24-02-2025 16:07,ei desher obostha dekho 💀 #8462,Facebook,Post,Romanized,Political,1,0,0,0,None,4,Election
C8464,26-04-2025 21:10,lokjon bujhte parbe na 😂 #8463,Instagram,Comment,Romanized,Meme,1,0,0,0,None,17,Protest
C8465,09-01-2025 10:30,eta khub bhalo kotha #8464,Instagram,Ad,Romanized,Social,0,0,0,0,None,17,Normal
C8466,21-01-2025 19:31,kichu bolar nei #8465,Facebook,Ad,Romanized,Political,1,1,0,1,None,8,Normal
C8467,24-05-2025 00:12,ajkal onek kichu cholche #8466,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,15,Normal
C8468,13-04-2025 22:05,kichu bolar nei 🙏 #8467,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,11,Normal
C8469,09-01-2025 07:24,eta khub bhalo kotha 💀 #8468,Facebook,Comment,Romanized,Social,1,0,0,0,None,16,Normal
C8470,21-02-2025 16:58,ajkal onek kichu cholche #8469,Facebook,Comment,Romanized,Social,0,0,0,0,None,11,Election
C8471,17-02-2025 20:17,bujhle bhalo #8470,Facebook,Post,Romanized,Neutral,1,0,0,0,None,2,Normal
C8472,15-02-2025 18:45,lokjon bujhte parbe na #8471,Facebook,Comment,Romanized,Social,1,0,0,0,None,15,Election
C8473,17-02-2025 18:57,ajkal onek kichu cholche 😏 #8472,Facebook,Comment,Romanized,Social,0,0,0,0,None,14,Election
C8474,11-01-2025 15:33,bujhle bhalo 🙏 #8473,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,3,Normal
C8475,01-02-2025 02:32,kichu bolar nei #8474,Facebook,Comment,Romanized,Social,1,0,0,0,None,9,Normal
C8476,15-02-2025 13:32,bujhle bhalo 😂 #8475,Facebook,Comment,Romanized,Political,0,1,0,1,Government,7,Protest
C8477,14-01-2025 13:01,lokjon bujhte parbe na #8476,Facebook,Comment,Romanized,Political,1,0,0,0,None,11,Protest
C8478,06-05-2025 23:43,eta khub bhalo kotha 😡 #8477,Instagram,Comment,Romanized,Social,1,0,0,0,None,6,Normal
C8479,27-01-2025 06:49,bujhle bhalo #8478,Facebook,Post,Romanized,Social,1,0,0,0,None,11,Protest
C8480,25-01-2025 01:08,bujhle bhalo #8479,Facebook,Post,Romanized,Social,1,1,0,1,None,9,Normal
C8481,23-06-2025 19:49,sobai jane eta ki 😂 #8480,Instagram,Ad,Romanized,Meme,0,1,1,1,None,7,Election
C8482,11-04-2025 02:58,ajkal onek kichu cholche 🙂 #8481,Instagram,Comment,Romanized,Meme,0,0,0,1,None,12,Election
C8483,07-04-2025 06:30,kichu bolar nei 🔥 #8482,Facebook,Comment,Romanized,Meme,0,0,0,0,None,10,Election
C8484,24-02-2025 14:18,ei desher obostha dekho #8483,Facebook,Post,Romanized,Meme,0,0,0,0,None,16,Normal
C8485,10-04-2025 02:50,lokjon bujhte parbe na 🙏 #8484,Instagram,Comment,Romanized,Political,0,0,0,0,None,6,Normal
C8486,03-05-2025 03:23,ei desher obostha dekho #8485,Instagram,Comment,Romanized,Meme,0,0,0,0,None,21,Normal
C8487,17-05-2025 21:00,ajkal onek kichu cholche #8486,Instagram,Post,Romanized,Neutral,1,0,0,1,None,24,Election
C8488,19-03-2025 05:36,ajkal onek kichu cholche #8487,Instagram,Comment,Romanized,Social,0,0,0,0,None,17,Normal
C8489,21-01-2025 03:15,eta khub bhalo kotha #8488,Instagram,Comment,Romanized,Political,1,0,0,0,None,11,Protest
C8490,02-03-2025 11:07,ajkal onek kichu cholche #8489,Instagram,Ad,Romanized,Political,0,0,0,0,None,16,Normal
C8491,20-02-2025 04:56,lokjon bujhte parbe na #8490,Facebook,Comment,Romanized,Political,1,0,0,0,None,20,Normal
C8492,24-03-2025 02:46,kichu bolar nei #8491,Facebook,Post,Romanized,Social,1,0,0,1,None,11,Normal
C8493,03-01-2025 01:02,kichu bolar nei #8492,Instagram,Post,Romanized,Meme,0,0,0,0,None,14,Normal
C8494,02-02-2025 07:59,eta khub bhalo kotha #8493,Instagram,Ad,Romanized,Social,0,0,0,0,None,19,Normal
C8495,03-06-2025 05:22,eta khub bhalo kotha #8494,Facebook,Post,Romanized,Social,0,0,0,0,None,1,Protest
C8496,26-03-2025 02:06,ajkal onek kichu cholche #8495,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,6,Protest
C8497,24-04-2025 09:33,kichu bolar nei #8496,Facebook,Comment,Romanized,Meme,0,0,0,0,None,5,Election
C8498,07-04-2025 07:39,ajkal onek kichu cholche #8497,Facebook,Post,Romanized,Social,1,0,0,0,None,3,Normal
C8499,21-05-2025 18:41,kichu bolar nei #8498,Facebook,Ad,Romanized,Social,1,0,0,0,None,7,Election
C8500,11-03-2025 03:02,sobai jane eta ki #8499,Facebook,Post,Romanized,Neutral,0,0,0,0,None,18,Normal
C8501,06-06-2025 15:51,lokjon bujhte parbe na #8500,Facebook,Post,Romanized,Neutral,0,0,0,0,None,4,Normal
C8502,24-01-2025 18:36,eta khub bhalo kotha 💀 #8501,Facebook,Comment,Romanized,Social,1,1,1,1,None,11,Normal
C8503,04-02-2025 15:07,bujhle bhalo #8502,Instagram,Comment,Romanized,Social,0,0,0,0,None,9,Protest
C8504,16-03-2025 04:59,ei desher obostha dekho #8503,Facebook,Post,Romanized,Meme,0,0,0,0,None,13,Normal
C8505,16-01-2025 10:32,ei desher obostha dekho #8504,Facebook,Comment,Romanized,Social,0,0,0,0,None,14,Normal
C8506,01-01-2025 01:49,bujhle bhalo 🙂 #8505,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,9,Normal
C8507,01-02-2025 23:00,kichu bolar nei #8506,Instagram,Post,Romanized,Meme,1,0,0,0,None,4,Normal
C8508,25-04-2025 12:50,ei desher obostha dekho #8507,Facebook,Post,Romanized,Meme,0,1,1,1,None,8,Election
C8509,18-01-2025 13:20,lokjon bujhte parbe na #8508,Facebook,Ad,Romanized,Neutral,0,0,0,0,None,16,Normal
C8510,16-02-2025 05:53,ajkal onek kichu cholche #8509,Facebook,Post,Romanized,Social,0,0,0,0,None,5,Election
C8511,22-04-2025 07:36,ajkal onek kichu cholche #8510,Instagram,Comment,Romanized,Social,0,1,0,1,None,12,Normal
C8512,17-03-2025 23:18,eta khub bhalo kotha #8511,Instagram,Comment,Romanized,Political,0,0,0,0,None,12,Protest
C8513,01-06-2025 08:16,eta khub bhalo kotha #8512,Facebook,Post,Romanized,Social,0,0,0,0,None,14,Normal
C8514,08-04-2025 11:05,ajkal onek kichu cholche 🤡 #8513,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,19,Normal
C8515,03-04-2025 18:27,eta khub bhalo kotha 🙂 #8514,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C8516,24-02-2025 14:53,sobai jane eta ki #8515,Facebook,Ad,Romanized,Social,0,0,0,0,None,11,Normal
C8517,10-05-2025 22:55,ei desher obostha dekho #8516,Facebook,Comment,Romanized,Political,0,0,0,1,None,14,Normal
C8518,29-04-2025 22:22,lokjon bujhte parbe na 😏 #8517,Facebook,Comment,Romanized,Social,1,0,0,0,None,4,Election
C8519,17-02-2025 18:53,sobai jane eta ki 😡 #8518,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,3,Election
C8520,24-06-2025 04:37,ei desher obostha dekho #8519,Instagram,Comment,Romanized,Meme,1,1,0,1,None,9,Normal
C8521,23-02-2025 16:10,lokjon bujhte parbe na 😡 #8520,Instagram,Comment,Romanized,Social,0,0,0,0,None,9,Normal
C8522,16-04-2025 02:27,bujhle bhalo 😡 #8521,Facebook,Post,Romanized,Political,0,0,1,1,None,34,Normal
C8523,24-02-2025 20:46,lokjon bujhte parbe na #8522,Instagram,Ad,Romanized,Social,0,0,0,0,None,20,Normal
C8524,25-03-2025 20:09,eta khub bhalo kotha 💀 #8523,Facebook,Comment,Romanized,Political,0,0,0,0,None,9,Normal
C8525,08-04-2025 07:03,ajkal onek kichu cholche #8524,Instagram,Comment,Romanized,Political,1,0,0,0,None,14,Normal
C8526,06-06-2025 08:37,ei desher obostha dekho 💀 #8525,Facebook,Post,Romanized,Political,0,0,0,0,None,10,Normal
C8527,15-05-2025 05:06,ajkal onek kichu cholche #8526,Instagram,Comment,Romanized,Political,0,0,0,0,None,17,Normal
C8528,15-04-2025 16:37,kichu bolar nei 🙏 #8527,Facebook,Post,Romanized,Meme,1,0,0,0,None,6,Normal
C8529,15-02-2025 14:36,ei desher obostha dekho #8528,Facebook,Ad,Romanized,Social,0,0,0,0,None,12,Protest
C8530,25-04-2025 19:39,eta khub bhalo kotha 😡 #8529,Facebook,Post,Romanized,Meme,0,0,0,0,None,11,Protest
C8531,02-02-2025 04:17,lokjon bujhte parbe na #8530,Facebook,Comment,Romanized,Political,0,0,0,0,None,17,Protest
C8532,25-02-2025 11:23,sobai jane eta ki 🙂 #8531,Facebook,Ad,Romanized,Political,0,0,0,0,None,8,Normal
C8533,04-05-2025 13:14,ajkal onek kichu cholche 🤡 #8532,Facebook,Post,Romanized,Meme,0,0,0,0,None,10,Normal
C8534,11-04-2025 03:02,ei desher obostha dekho 🙂 #8533,Instagram,Comment,Romanized,Meme,0,0,0,0,None,3,Election
C8535,06-02-2025 00:17,ajkal onek kichu cholche 😏 #8534,Facebook,Comment,Romanized,Social,1,0,0,0,None,13,Normal
C8536,25-05-2025 03:22,lokjon bujhte parbe na #8535,Instagram,Ad,Romanized,Meme,1,0,0,0,None,5,Election
C8537,20-02-2025 09:09,lokjon bujhte parbe na #8536,Facebook,Comment,Romanized,Meme,0,0,0,0,None,9,Normal
C8538,09-02-2025 02:03,lokjon bujhte parbe na 💀 #8537,Instagram,Post,Romanized,Social,0,0,0,0,None,12,Normal
C8539,30-01-2025 14:09,lokjon bujhte parbe na #8538,Instagram,Comment,Romanized,Meme,0,0,0,0,None,5,Normal
C8540,17-06-2025 09:37,ajkal onek kichu cholche 🤡 #8539,Facebook,Comment,Romanized,Meme,0,1,0,1,None,12,Normal
C8541,12-06-2025 16:07,bujhle bhalo #8540,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C8542,05-06-2025 15:40,ei desher obostha dekho 😡 #8541,Facebook,Comment,Romanized,Social,1,0,0,0,None,21,Normal
C8543,15-03-2025 06:58,ajkal onek kichu cholche #8542,Facebook,Comment,Romanized,Social,0,1,1,1,None,7,Normal
C8544,15-06-2025 17:28,sobai jane eta ki #8543,Instagram,Comment,Romanized,Social,0,0,0,1,None,6,Normal
C8545,11-06-2025 00:45,ei desher obostha dekho #8544,Instagram,Ad,Romanized,Social,1,0,0,0,None,7,Election
C8546,17-02-2025 06:35,eta khub bhalo kotha 🔥 #8545,Facebook,Comment,Romanized,Social,1,0,0,0,None,7,Normal
C8547,07-05-2025 04:35,sobai jane eta ki #8546,Facebook,Comment,Romanized,Social,1,0,0,0,None,8,Election
C8548,25-04-2025 07:00,eta khub bhalo kotha 😡 #8547,Facebook,Comment,Romanized,Social,0,0,0,0,None,11,Normal
C8549,23-01-2025 18:13,eta khub bhalo kotha #8548,Facebook,Comment,Romanized,Social,0,0,1,1,None,24,Normal
C8550,03-03-2025 08:01,ajkal onek kichu cholche 🙂 #8549,Instagram,Comment,Romanized,Political,1,1,1,1,None,6,Normal
C8551,19-02-2025 03:20,bujhle bhalo #8550,Instagram,Post,Romanized,Social,1,0,0,0,None,18,Normal
C8552,05-01-2025 17:32,bujhle bhalo #8551,Facebook,Comment,Romanized,Social,1,0,0,0,None,21,Normal
C8553,05-03-2025 21:09,ei desher obostha dekho #8552,Facebook,Comment,Romanized,Meme,1,0,0,0,None,13,Normal
C8554,28-04-2025 05:57,bujhle bhalo 🙂 #8553,Instagram,Comment,Romanized,Meme,0,1,0,1,None,12,Normal
C8555,23-03-2025 02:13,eta khub bhalo kotha 😂 #8554,Facebook,Post,Romanized,Meme,0,0,0,0,None,21,Normal
C8556,07-05-2025 10:37,ei desher obostha dekho #8555,Instagram,Post,Romanized,Social,0,0,0,0,None,2,Protest
C8557,26-06-2025 08:19,ei desher obostha dekho #8556,Facebook,Post,Romanized,Social,1,0,0,0,None,1,Normal
C8558,29-04-2025 05:28,lokjon bujhte parbe na #8557,Instagram,Comment,Romanized,Political,1,0,0,0,None,22,Protest
C8559,27-02-2025 16:32,sobai jane eta ki 🔥 #8558,Instagram,Comment,Romanized,Political,0,0,0,0,None,8,Election
C8560,25-01-2025 06:32,lokjon bujhte parbe na 🙏 #8559,Facebook,Comment,Romanized,Political,0,0,0,0,None,5,Normal
C8561,08-06-2025 10:44,sobai jane eta ki #8560,Facebook,Post,Romanized,Meme,1,0,0,0,None,23,Normal
C8562,04-04-2025 12:40,bujhle bhalo #8561,Facebook,Comment,Romanized,Social,0,0,0,0,None,5,Normal
C8563,22-03-2025 09:38,kichu bolar nei 🙂 #8562,Facebook,Comment,Romanized,Meme,0,0,0,0,None,15,Election
C8564,26-01-2025 23:19,bujhle bhalo #8563,Facebook,Comment,Romanized,Meme,0,1,0,1,None,12,Election
C8565,18-04-2025 14:34,ei desher obostha dekho 🤡 #8564,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,18,Normal
C8566,09-03-2025 22:03,lokjon bujhte parbe na #8565,Facebook,Comment,Romanized,Social,0,0,0,0,None,11,Election
C8567,28-02-2025 19:27,sobai jane eta ki #8566,Facebook,Ad,Romanized,Social,0,0,0,1,None,22,Protest
C8568,19-04-2025 02:24,eta khub bhalo kotha #8567,Facebook,Post,Romanized,Social,0,0,0,0,None,11,Normal
C8569,07-05-2025 12:18,lokjon bujhte parbe na #8568,Instagram,Comment,Romanized,Political,1,0,0,0,None,7,Election
C8570,29-04-2025 05:28,eta khub bhalo kotha #8569,Facebook,Comment,Romanized,Social,1,0,0,0,None,10,Normal
C8571,08-06-2025 23:01,kichu bolar nei 🙏 #8570,Instagram,Comment,Romanized,Social,1,0,0,0,None,13,Election
C8572,16-03-2025 16:12,sobai jane eta ki #8571,Instagram,Ad,Romanized,Social,0,0,0,0,None,17,Normal
C8573,06-03-2025 20:34,kichu bolar nei #8572,Facebook,Comment,Romanized,Political,1,0,0,0,None,15,Election
C8574,04-03-2025 12:55,ei desher obostha dekho #8573,Instagram,Comment,Romanized,Political,1,0,0,0,None,17,Normal
C8575,07-02-2025 06:58,sobai jane eta ki 🤡 #8574,Instagram,Ad,Romanized,Political,1,0,0,0,None,21,Election
C8576,17-03-2025 02:23,ajkal onek kichu cholche #8575,Facebook,Comment,Romanized,Political,0,0,0,0,None,24,Normal
C8577,26-04-2025 20:23,ei desher obostha dekho #8576,Facebook,Comment,Romanized,Political,1,0,0,0,None,17,Normal
C8578,15-06-2025 12:53,ajkal onek kichu cholche #8577,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,23,Normal
C8579,04-01-2025 02:21,kichu bolar nei #8578,Facebook,Comment,Romanized,Political,1,0,0,0,None,6,Normal
